0.503152013,0.186882347,0.543312192
0.614671588,0.14632979,0.424648285
0.503152013,0.186882347,0.46420297
0.540325284,0.173364818,0.424648285
0.485095471,0.252970636,0.503757656
0.596615076,0.212418079,0.385093659
0.512180269,0.153838158,0.523534834
0.569530249,0.311550617,0.523534834
0.512180269,0.153838158,0.444425642
0.569530249,0.311550617,0.444425642
0.494123757,0.219926417,0.483980238
0.513240457,0.272497356,0.483980238
0.503152013,0.186882347,0.503757477
0.540325284,0.173364818,0.543312192
0.503152013,0.186882347,0.424648285
0.614671588,0.14632979,0.543312192
0.485095471,0.252970636,0.464202881
0.596615076,0.212418079,0.582866788
0.494123667,0.219926476,0.523534834
0.605643213,0.17937389,0.404870927
0.550413668,0.258979857,0.56308955
0.661933184,0.218427271,0.444425642
0.513240337,0.272497356,0.523534834
0.624759912,0.231944829,0.404870927
0.531296968,0.206408888,0.56308955
0.642816544,0.165856361,0.444425642
0.51218015,0.153838158,0.483980238
0.569530189,0.311550677,0.483980238
0.586526692,0.12680307,0.483980238
0.643876672,0.28451556,0.483980238
0.549353421,0.140320629,0.523534954
0.606703401,0.298033118,0.523534954
0.549353421,0.140320629,0.444425523
0.606703401,0.298033118,0.444425523
0.494123667,0.219926476,0.444425642
0.605643213,0.17937389,0.56308955
0.550413668,0.258979857,0.404870927
0.661933184,0.218427271,0.523534834
0.531296968,0.206408888,0.404870927
0.642816544,0.165856361,0.523534834
0.513240337,0.272497356,0.444425642
0.624759912,0.231944829,0.56308955
0.522268653,0.239453167,0.543312192
0.633788228,0.19890058,0.424648285
0.541385293,0.292023927,0.543312192
0.652904868,0.251471341,0.424648285
0.559441805,0.225935638,0.582866788
0.67096138,0.185383081,0.464202881
0.540325165,0.173364848,0.503757656
0.614671588,0.14632979,0.503757477
0.577498317,0.159847349,0.543312192
0.577498376,0.159847319,0.464202881
0.522268653,0.239453167,0.46420297
0.578558564,0.278506398,0.424648285
0.559441924,0.225935578,0.424648285
0.541385293,0.292023927,0.46420297
0.531296968,0.206408888,0.523534834
0.587586761,0.245462328,0.56308943
0.550413668,0.258979857,0.523534834
0.56847012,0.192891389,0.56308943
0.549353421,0.140320629,0.483980238
0.606703401,0.298033118,0.483980238
0.586526573,0.1268031,0.523534834
0.643876612,0.284515619,0.523534834
0.586526573,0.1268031,0.444425642
0.643876612,0.284515619,0.444425642
0.531296968,0.206408888,0.444425642
0.587586761,0.245462328,0.404871047
0.56847012,0.192891389,0.404871047
0.550413668,0.258979857,0.444425642
0.522268653,0.239453167,0.503757477
0.578558564,0.278506398,0.543312192
0.541385293,0.292023927,0.503757477
0.559441924,0.225935578,0.543312192
0.540325165,0.173364848,0.464202881
0.614671588,0.14632979,0.46420297
0.577498376,0.159847319,0.503757596
0.577498317,0.159847349,0.424648285
0.522268653,0.239453167,0.424648285
0.633788228,0.19890058,0.543312192
0.559441805,0.225935638,0.385093659
0.67096138,0.185383081,0.503757596
0.541385293,0.292023927,0.424648285
0.652904868,0.251471341,0.543312192
0.53129679,0.206408948,0.483980238
0.624760091,0.23194477,0.483980238
0.587586761,0.245462328,0.444425523
0.56847012,0.192891389,0.523534954
0.605643332,0.17937386,0.483980238
0.550413489,0.258979857,0.483980238
0.587586761,0.245462328,0.523534954
0.56847012,0.192891389,0.444425523
0.559441805,0.225935638,0.503757656
0.652904868,0.251471341,0.503757477
0.615731716,0.264988869,0.464202881
0.596614957,0.212418109,0.543312192
0.633788228,0.19890058,0.503757477
0.578558445,0.278506458,0.503757656
0.615731597,0.264988899,0.543312192
0.596615076,0.212418079,0.464202881
0.56847012,0.192891389,0.483980238
0.661933064,0.2184273,0.483980238
0.624759912,0.231944829,0.444425642
0.605643213,0.17937389,0.523534834
0.642816424,0.165856391,0.483980238
0.587586761,0.245462328,0.483980238
0.624759912,0.231944829,0.523534834
0.605643213,0.17937389,0.444425642
0.559441805,0.225935638,0.464202881
0.652904868,0.251471341,0.46420297
0.615731597,0.264988899,0.424648285
0.596615076,0.212418079,0.503757596
0.633788228,0.19890058,0.46420297
0.578558445,0.278506458,0.464202881
0.615731716,0.264988869,0.503757596
0.596614957,0.212418109,0.424648285
0.266723633,0.321859688,0.584411681
0.154133528,0.321859688,0.459970027
0.187713116,0.321859688,0.580461204
0.150183022,0.321859688,0.538980484
0.225243121,0.377798319,0.621941686
0.112653047,0.377798319,0.497500032
0.247958601,0.293890268,0.56367141
0.247958601,0.4617064,0.56367141
0.168948084,0.293890268,0.559720814
0.168948084,0.4617064,0.559720814
0.206478059,0.349828929,0.601201355
0.206478059,0.405767739,0.601201355
0.22721824,0.321859688,0.582436383
0.268698871,0.321859688,0.544906318
0.148207754,0.321859688,0.578485906
0.272649407,0.321859688,0.465895802
0.185737759,0.377798319,0.619966447
0.310179412,0.377798319,0.507376313
0.245983303,0.349828929,0.603176713
0.133393228,0.349828929,0.478735059
0.287463963,0.405767739,0.565646648
0.174873859,0.405767739,0.441204965
0.245983303,0.405767739,0.603176713
0.133393228,0.405767739,0.478735059
0.287463963,0.349828929,0.565646648
0.174873859,0.349828929,0.441204965
0.208453327,0.293890268,0.561696231
0.208453327,0.4617064,0.561696231
0.212403864,0.293890268,0.482685506
0.212403864,0.4617064,0.482685506
0.249933958,0.293890268,0.524166107
0.249933958,0.4617064,0.524166107
0.170923233,0.293890268,0.520215571
0.170923233,0.4617064,0.520215571
0.166972816,0.349828929,0.599226177
0.291414469,0.349828929,0.486636162
0.129442692,0.405767739,0.557745576
0.253884375,0.405767739,0.445155501
0.129442692,0.349828929,0.557745576
0.253884375,0.349828929,0.445155501
0.166972816,0.405767739,0.599226177
0.291414469,0.405767739,0.486636162
0.266723633,0.377798319,0.584411681
0.154133528,0.377798319,0.459970027
0.266723633,0.43373698,0.584411681
0.154133528,0.43373698,0.459970027
0.308204114,0.377798319,0.546881676
0.19561407,0.377798319,0.422440052
0.229193628,0.321859688,0.542931199
0.233144075,0.321859688,0.463920534
0.270674169,0.321859688,0.505401194
0.191663533,0.321859688,0.501450539
0.187713116,0.377798319,0.580461204
0.150183022,0.43373698,0.538980484
0.150183022,0.377798319,0.538980484
0.187713116,0.43373698,0.580461204
0.247958601,0.349828929,0.56367141
0.289439082,0.405767739,0.526141405
0.247958601,0.405767739,0.56367141
0.289439082,0.349828929,0.526141405
0.210428596,0.293890268,0.522190869
0.210428596,0.4617064,0.522190869
0.251909137,0.293890268,0.484660894
0.251909137,0.4617064,0.484660894
0.17289862,0.293890268,0.480710328
0.17289862,0.4617064,0.480710328
0.168948084,0.349828929,0.559720814
0.131418079,0.405767739,0.518240333
0.131418079,0.349828929,0.518240333
0.168948084,0.405767739,0.559720814
0.22721824,0.377798319,0.582436383
0.268698871,0.43373698,0.544906318
0.22721824,0.43373698,0.582436383
0.268698871,0.377798319,0.544906318
0.189688265,0.321859688,0.540955901
0.193638921,0.321859688,0.461945325
0.231168896,0.321859688,0.503425777
0.15215829,0.321859688,0.49947539
0.148207754,0.377798319,0.578485906
0.272649407,0.377798319,0.465895802
0.110677779,0.377798319,0.537005365
0.235119432,0.377798319,0.42441532
0.148207754,0.43373698,0.578485906
0.272649407,0.43373698,0.465895802
0.208453327,0.349828929,0.561696231
0.212403864,0.405767739,0.482685506
0.170923233,0.405767739,0.520215571
0.249933958,0.349828929,0.524166107
0.212403864,0.349828929,0.482685506
0.208453327,0.405767739,0.561696231
0.249933958,0.405767739,0.524166107
0.170923233,0.349828929,0.520215571
0.229193628,0.377798319,0.542931199
0.233144075,0.43373698,0.463920534
0.191663533,0.43373698,0.501450539
0.270674169,0.377798319,0.505401194
0.233144075,0.377798319,0.463920534
0.229193628,0.43373698,0.542931199
0.270674169,0.43373698,0.505401194
0.191663533,0.377798319,0.501450539
0.210428596,0.349828929,0.522190869
0.214379102,0.405767739,0.443180352
0.17289862,0.405767739,0.480710328
0.251909137,0.349828929,0.484660894
0.214379102,0.349828929,0.443180352
0.210428596,0.405767739,0.522190869
0.251909137,0.405767739,0.484660894
0.17289862,0.349828929,0.480710328
0.189688265,0.377798319,0.540955901
0.193638921,0.43373698,0.461945325
0.15215829,0.43373698,0.49947539
0.231168896,0.377798319,0.503425777
0.193638921,0.377798319,0.461945325
0.189688265,0.43373698,0.540955901
0.231168896,0.43373698,0.503425777
0.15215829,0.377798319,0.49947539
0.351300478,0.570191622,0.57208252
0.399744809,0.517123461,0.42042774
0.319004297,0.570191622,0.499866039
0.335152417,0.552502215,0.449314356
0.325693011,0.637914002,0.540204585
0.374137372,0.584845901,0.388549834
0.347956091,0.536330283,0.551913202
0.416466743,0.68642956,0.521274269
0.315659881,0.536330283,0.479696661
0.384170532,0.68642956,0.449057788
0.322348654,0.604052722,0.520035267
0.345185578,0.654085934,0.509822309
0.335152328,0.570191622,0.535974205
0.383596778,0.552502215,0.557639182
0.302856147,0.570191622,0.463757664
0.448189139,0.517123461,0.528752565
0.309544891,0.637914002,0.50409627
